region_id,lookback_start,forecast_start,forecast_end,model_best,model_best_mae,model_best_rmse,model_best_category
98072,2020-05-31,2021-05-31,2022-04-30,timemixer,89013.78372994276,121580.38970718806,DL
98072,2020-06-30,2021-06-30,2022-05-31,timemixer,113465.17460522537,135427.88196731496,DL
98072,2020-07-31,2021-07-31,2022-06-30,timemixer,86183.38350664383,104515.00242509345,DL
98072,2020-08-31,2021-08-31,2022-07-31,timemixer,91455.17557295745,127083.89973547599,DL
98072,2020-09-30,2021-09-30,2022-08-31,timemixer,102694.57911884645,133173.1658759571,DL
98072,2020-10-31,2021-10-31,2022-09-30,d2stgnn,142365.32788574017,183589.0859117698,spatial_temporal
98072,2020-11-30,2021-11-30,2022-10-31,d2stgnn,124384.48228363828,174535.74210252162,spatial_temporal
98072,2020-12-31,2021-12-31,2022-11-30,d2stgnn,131834.84123313177,156479.63018592237,spatial_temporal
98072,2021-01-31,2022-01-31,2022-12-31,d2stgnn,126385.40143711906,157208.73158353905,spatial_temporal
98072,2021-02-28,2022-02-28,2023-01-31,d2stgnn,133521.92372317388,154525.8038144803,spatial_temporal
98072,2021-03-31,2022-03-31,2023-02-28,d2stgnn,125809.58273037635,148111.47226337672,spatial_temporal
98072,2021-04-30,2022-04-30,2023-03-31,d2stgnn,104915.97540578956,120329.4616857188,spatial_temporal
98072,2021-05-31,2022-05-31,2023-04-30,d2stgnn,94503.35256494275,104963.04975181863,spatial_temporal
98072,2021-06-30,2022-06-30,2023-05-31,stgformer,80299.78612493337,101082.56219301357,spatial_temporal
98072,2021-07-31,2022-07-31,2023-06-30,stgformer,78894.3073415129,92338.11086571863,spatial_temporal
98072,2021-08-31,2022-08-31,2023-07-31,timemixer,93958.40985053482,109051.11209421566,DL
98072,2021-09-30,2022-09-30,2023-08-31,graph_wavenet,76030.9590559169,97259.08992937759,spatial_temporal
98072,2021-10-31,2022-10-31,2023-09-30,itransformer,73672.47635739228,89207.1979326488,DL
98072,2021-11-30,2022-11-30,2023-10-31,itransformer,80935.58646926966,93562.33066975002,DL
98072,2021-12-31,2022-12-31,2023-11-30,dcrnn,86502.62651042205,101754.93320124778,spatial_temporal
98072,2022-12-31,2023-12-31,2024-11-30,d2stgnn,67610.8190195691,77508.3694191377,spatial_temporal
98072,2023-01-31,2024-01-31,2024-12-31,d2stgnn,63360.61710300989,69951.28378481333,spatial_temporal
98072,2024-01-31,2025-01-31,2025-12-31,timesfm_zero,148880.42076403656,163349.09317976757,foundation
98072,2024-02-29,2025-02-28,2026-01-31,timemixer,145490.48482775255,160134.04765919354,DL
98072,2024-03-31,2025-03-31,2026-02-28,timemixer,143556.82879568057,158218.82626121806,DL
98072,2024-04-30,2025-04-30,2026-03-31,timemixer,142038.63153082575,164346.9599932088,DL
98072,2024-05-31,2025-05-31,2026-04-30,timemixer,146537.55227575518,165947.9566647832,DL
98072,2024-06-30,2025-06-30,2026-05-31,timemixer,124119.32413999915,142027.1712072984,DL
98072,2024-07-31,2025-07-31,2026-06-30,stgcn,133659.6003804153,159100.99534170498,spatial_temporal
98072,2024-08-31,2025-08-31,2026-07-31,timemixer,131752.81767436865,154378.11518067963,DL
98074,2016-03-31,2017-03-31,2018-02-28,patchtst,23913.841407717235,35379.64348198304,DL
98074,2016-04-30,2017-04-30,2018-03-31,patchtst,27420.49599992769,32192.73145061861,DL
98074,2016-05-31,2017-05-31,2018-04-30,itransformer,23946.191332780756,26400.8690392223,DL
98074,2016-06-30,2017-06-30,2018-05-31,itransformer,22376.777638555348,27765.225142926167,DL
98074,2016-07-31,2017-07-31,2018-06-30,dcrnn,22494.89386553553,25888.29728504509,spatial_temporal
98074,2016-08-31,2017-08-31,2018-07-31,dcrnn,19216.6796703849,23541.31492247291,spatial_temporal
98074,2016-09-30,2017-09-30,2018-08-31,stgcn,20961.945309389732,24877.93310384192,spatial_temporal
98074,2016-10-31,2017-10-31,2018-09-30,patchtst,17367.36550932597,19865.87452466104,DL
98074,2016-11-30,2017-11-30,2018-10-31,dlinear,21145.593806628913,26551.034104884267,DL
98074,2016-12-31,2017-12-31,2018-11-30,timemixer,17075.158804452774,19925.242487666004,DL
98074,2017-01-31,2018-01-31,2018-12-31,timemixer,20064.66430255602,25497.68184544896,DL
98074,2017-02-28,2018-02-28,2019-01-31,stgformer,18209.482744603865,24057.540429975965,spatial_temporal
98074,2017-03-31,2018-03-31,2019-02-28,timemixer,19770.908886087826,24587.185586155905,DL
98074,2017-04-30,2018-04-30,2019-03-31,patchtst,21428.44107662868,27456.22544320659,DL
98074,2017-05-31,2018-05-31,2019-04-30,patchtst,21241.67307723987,29937.662140420718,DL
98074,2017-06-30,2018-06-30,2019-05-31,timesfm_zero,29995.34066468652,35793.916206748945,foundation
98074,2017-07-31,2018-07-31,2019-06-30,timesfm_zero,27268.930267995678,31923.007914507674,foundation
98074,2017-08-31,2018-08-31,2019-07-31,timesfm_zero,20568.32594427734,25343.357848699437,foundation
98074,2017-09-30,2018-09-30,2019-08-31,timesfm_zero,17852.689193636226,23765.44400747627,foundation
98074,2017-10-31,2018-10-31,2019-09-30,timesfm_zero,17213.161050655657,23094.776061732216,foundation
98074,2017-11-30,2018-11-30,2019-10-31,chronos2_zero,14730.34384582377,19647.568950218054,foundation
98074,2017-12-31,2018-12-31,2019-11-30,timesfm_zero,19967.572051793908,24561.895205010234,foundation
98074,2018-01-31,2019-01-31,2019-12-31,chronos2_zero,17045.93565391109,20004.58262885997,foundation
98074,2018-02-28,2019-02-28,2020-01-31,timemixer,20697.067446618155,24142.294131943207,DL
98074,2018-03-31,2019-03-31,2020-02-29,timemixer,14589.93612465728,18181.95916112656,DL
98074,2018-04-30,2019-04-30,2020-03-31,timemixer,13387.069849892752,18564.85458234835,DL
98074,2018-05-31,2019-05-31,2020-04-30,dcrnn,17452.965431923745,21524.466184473644,spatial_temporal
98074,2018-06-30,2019-06-30,2020-05-31,d2stgnn,18531.216106864256,22384.872374266997,spatial_temporal
98074,2018-07-31,2019-07-31,2020-06-30,d2stgnn,16252.510615034718,21114.83494823279,spatial_temporal
98074,2018-08-31,2019-08-31,2020-07-31,d2stgnn,21772.72466464526,26989.51119582154,spatial_temporal
98074,2018-09-30,2019-09-30,2020-08-31,d2stgnn,25692.792846916942,32471.861680662398,spatial_temporal
98074,2018-10-31,2019-10-31,2020-09-30,d2stgnn,19452.99359848232,24229.726499503464,spatial_temporal
98074,2018-11-30,2019-11-30,2020-10-31,dcrnn,29217.543940282456,37337.417423544095,spatial_temporal
98074,2018-12-31,2019-12-31,2020-11-30,dcrnn,36025.9179026245,46473.20949583905,spatial_temporal
98074,2019-01-31,2020-01-31,2020-12-31,dcrnn,43540.78645288373,55535.427533908536,spatial_temporal
98074,2019-02-28,2020-02-29,2021-01-31,stgcn,44638.34218894458,61231.34806341188,spatial_temporal
98074,2019-03-31,2020-03-31,2021-02-28,timemixer,47184.818775112355,55414.36265243768,DL
98074,2019-04-30,2020-04-30,2021-03-31,d2stgnn,48907.94971718191,58007.38878957371,spatial_temporal
98074,2019-05-31,2020-05-31,2021-04-30,d2stgnn,57622.01868514131,63213.236980343296,spatial_temporal
98074,2019-06-30,2020-06-30,2021-05-31,timemixer,67366.65498677937,83511.12447749556,DL
98074,2019-07-31,2020-07-31,2021-06-30,timemixer,43171.00328745897,49134.11189000679,DL
98074,2019-08-31,2020-08-31,2021-07-31,timemixer,42501.63336906384,49949.24287242634,DL
98074,2019-09-30,2020-09-30,2021-08-31,timemixer,34133.525262709125,43700.60690446511,DL
98074,2019-10-31,2020-10-31,2021-09-30,dcrnn,31156.221004616546,45090.28132695666,spatial_temporal
98074,2019-11-30,2020-11-30,2021-10-31,timemixer,31849.7715161252,40576.674335106574,DL
98074,2019-12-31,2020-12-31,2021-11-30,timemixer,44764.92675729501,62275.372427808215,DL
98074,2020-01-31,2021-01-31,2021-12-31,timemixer,45018.69438954769,55132.97562380292,DL
98074,2020-02-29,2021-02-28,2022-01-31,dcrnn,32097.447654654447,44476.71429628596,spatial_temporal
98074,2020-03-31,2021-03-31,2022-02-28,dcrnn,45608.01496932324,75716.90517631508,spatial_temporal
98074,2020-04-30,2021-04-30,2022-03-31,timemixer,77134.76628865734,121315.04946810802,DL
98074,2020-05-31,2021-05-31,2022-04-30,timemixer,73060.42076664731,110829.83154041291,DL
98074,2020-06-30,2021-06-30,2022-05-31,timemixer,76926.41490517149,112397.82231266118,DL
98074,2020-07-31,2021-07-31,2022-06-30,timemixer,64015.02410594347,89164.192756649,DL
98074,2020-08-31,2021-08-31,2022-07-31,timemixer,85313.62036822671,107587.21804810391,DL
98074,2020-09-30,2021-09-30,2022-08-31,timemixer,89551.17644768504,112865.35843999454,DL
98074,2020-10-31,2021-10-31,2022-09-30,timemixer,121310.50665511489,147706.2819772919,DL
98074,2020-11-30,2021-11-30,2022-10-31,d2stgnn,116270.39790460379,158163.54361254524,spatial_temporal
98074,2020-12-31,2021-12-31,2022-11-30,d2stgnn,111163.45956160664,152619.63219146934,spatial_temporal
98074,2021-01-31,2022-01-31,2022-12-31,d2stgnn,95200.00112859033,122249.71862156327,spatial_temporal
98074,2021-02-28,2022-02-28,2023-01-31,d2stgnn,79260.022837659,106828.49140059623,spatial_temporal
98074,2021-03-31,2022-03-31,2023-02-28,d2stgnn,85465.86307201722,112204.83466755746,spatial_temporal
98074,2021-04-30,2022-04-30,2023-03-31,d2stgnn,75498.6576159369,101163.77908420339,spatial_temporal
98074,2021-05-31,2022-05-31,2023-04-30,graph_wavenet,69463.2980253049,103397.65819801492,spatial_temporal
98074,2021-06-30,2022-06-30,2023-05-31,d2stgnn,52145.96123979206,69309.94127520095,spatial_temporal
98074,2021-07-31,2022-07-31,2023-06-30,dcrnn,40916.87067171858,49430.377898240484,spatial_temporal
98074,2021-08-31,2022-08-31,2023-07-31,dcrnn,35363.905572137526,43430.37642268564,spatial_temporal
98074,2021-09-30,2022-09-30,2023-08-31,dcrnn,29374.198163489444,41407.796795308015,spatial_temporal
98074,2021-10-31,2022-10-31,2023-09-30,dcrnn,34534.60169236269,44783.49438398282,spatial_temporal
98074,2021-11-30,2022-11-30,2023-10-31,dcrnn,34144.71726813171,48838.76493861578,spatial_temporal
98074,2021-12-31,2022-12-31,2023-11-30,dcrnn,38047.52352504362,55799.11077930441,spatial_temporal
98074,2022-12-31,2023-12-31,2024-11-30,stgformer,81380.1964733627,100377.0469996043,spatial_temporal
98074,2023-01-31,2024-01-31,2024-12-31,stgformer,70763.99526008383,87503.44955895777,spatial_temporal
98074,2024-01-31,2025-01-31,2025-12-31,chronos2_zero,176087.74836461907,189148.86359877355,foundation
98074,2024-02-29,2025-02-28,2026-01-31,stgformer,158583.23887685197,168743.49571003753,spatial_temporal
98074,2024-03-31,2025-03-31,2026-02-28,graph_wavenet,141718.9994704293,153818.13014023696,spatial_temporal
98074,2024-04-30,2025-04-30,2026-03-31,graph_wavenet,78079.00255453387,89885.90327145225,spatial_temporal
98074,2024-05-31,2025-05-31,2026-04-30,stgcn,48865.80399903958,71159.36039470746,spatial_temporal
98074,2024-06-30,2025-06-30,2026-05-31,stgcn,57603.332867843994,67571.25956979136,spatial_temporal
98074,2024-07-31,2025-07-31,2026-06-30,timesfm_zero,63762.14033397861,82682.622792732,foundation
98074,2024-08-31,2025-08-31,2026-07-31,chronos2_zero,40758.77880544766,62033.902361782646,foundation
98075,2016-03-31,2017-03-31,2018-02-28,graph_wavenet,21425.544866261014,26594.771212396852,spatial_temporal
98075,2016-04-30,2017-04-30,2018-03-31,graph_wavenet,18907.07490191412,23618.548857261052,spatial_temporal
98075,2016-05-31,2017-05-31,2018-04-30,graph_wavenet,15050.716769996274,20834.457284651577,spatial_temporal
98075,2016-06-30,2017-06-30,2018-05-31,graph_wavenet,14733.285433826202,19123.844548596346,spatial_temporal
98075,2016-07-31,2017-07-31,2018-06-30,dcrnn,16345.888094384145,20820.450208340364,spatial_temporal
98075,2016-08-31,2017-08-31,2018-07-31,dcrnn,17544.71440005964,21929.223912948855,spatial_temporal
98075,2016-09-30,2017-09-30,2018-08-31,graph_wavenet,17759.95484552781,21102.585835053345,spatial_temporal
98075,2016-10-31,2017-10-31,2018-09-30,graph_wavenet,15015.751352066582,20156.98563838682,spatial_temporal
98075,2016-11-30,2017-11-30,2018-10-31,graph_wavenet,18183.317164187243,22268.850027588054,spatial_temporal
98075,2016-12-31,2017-12-31,2018-11-30,dlinear,22429.591537324264,25863.547571105046,DL
98075,2017-01-31,2018-01-31,2018-12-31,graph_wavenet,22479.50943351013,28746.87208661165,spatial_temporal
98075,2017-02-28,2018-02-28,2019-01-31,timemixer,23581.008739459252,26221.767946505133,DL
98075,2017-03-31,2018-03-31,2019-02-28,timemixer,13330.55956081689,17465.89570744971,DL
98075,2017-04-30,2018-04-30,2019-03-31,itransformer,25732.985596413997,39013.684329789554,DL
98075,2017-05-31,2018-05-31,2019-04-30,chronos2_zero,42299.42443440645,49470.99267988552,foundation
98075,2017-06-30,2018-06-30,2019-05-31,chronos2_zero,38887.830478944794,44852.11606273185,foundation
98075,2017-07-31,2018-07-31,2019-06-30,chronos2_zero,37830.1738425734,42140.06720428177,foundation
98075,2017-08-31,2018-08-31,2019-07-31,chronos2_zero,30628.34465360494,40180.914501149455,foundation
98075,2017-09-30,2018-09-30,2019-08-31,chronos2_zero,29267.937753835926,36378.58370011801,foundation
98075,2017-10-31,2018-10-31,2019-09-30,timesfm_zero,39007.63389992836,54012.20111940815,foundation
98075,2017-11-30,2018-11-30,2019-10-31,chronos2_zero,32199.547728195303,39369.22533708296,foundation
98075,2017-12-31,2018-12-31,2019-11-30,dcrnn,31185.95215142402,36838.049504269824,spatial_temporal
98075,2018-01-31,2019-01-31,2019-12-31,dcrnn,27923.518236285017,33014.319639046,spatial_temporal
98075,2018-02-28,2019-02-28,2020-01-31,dcrnn,29603.34752929129,36323.93000584094,spatial_temporal
98075,2018-03-31,2019-03-31,2020-02-29,timemixer,33754.40364525913,41486.30285957579,DL
98075,2018-04-30,2019-04-30,2020-03-31,dlinear,35542.63556185559,45590.224505349346,DL
98075,2018-05-31,2019-05-31,2020-04-30,timemixer,39154.06965323023,47606.90720461176,DL
98075,2018-06-30,2019-06-30,2020-05-31,d2stgnn,38430.74353989408,50513.42254997574,spatial_temporal
98075,2018-07-31,2019-07-31,2020-06-30,d2stgnn,45886.887419958366,55488.83902237135,spatial_temporal
98075,2018-08-31,2019-08-31,2020-07-31,d2stgnn,48396.44211635628,58047.6895603764,spatial_temporal
98075,2018-09-30,2019-09-30,2020-08-31,timemixer,42525.81189954452,49245.90004561539,DL
98075,2018-10-31,2019-10-31,2020-09-30,dcrnn,43230.04348841057,54769.092878162606,spatial_temporal
98075,2018-11-30,2019-11-30,2020-10-31,dcrnn,42366.27550508394,53358.71870456326,spatial_temporal
98075,2018-12-31,2019-12-31,2020-11-30,graph_wavenet,26566.632906976523,31054.1226810756,spatial_temporal
98075,2019-01-31,2020-01-31,2020-12-31,dcrnn,23990.741078704672,30746.270911236526,spatial_temporal
98075,2019-02-28,2020-02-29,2021-01-31,dcrnn,20870.763345371273,23287.233669113608,spatial_temporal
98075,2019-03-31,2020-03-31,2021-02-28,timemixer,28599.954505240603,33638.64317143173,DL
98075,2019-04-30,2020-04-30,2021-03-31,timemixer,34629.481203959826,51157.4199813961,DL
98075,2019-05-31,2020-05-31,2021-04-30,timemixer,40203.70417376121,57710.48817514275,DL
98075,2019-06-30,2020-06-30,2021-05-31,timemixer,39287.79971865846,58871.078647889524,DL
98075,2019-07-31,2020-07-31,2021-06-30,timemixer,46119.52410138963,51271.071852226014,DL
98075,2019-08-31,2020-08-31,2021-07-31,timemixer,51663.36171996143,65756.76820066737,DL
98075,2019-09-30,2020-09-30,2021-08-31,timemixer,35390.243455672404,45804.83647003858,DL
98075,2019-10-31,2020-10-31,2021-09-30,timemixer,47718.352437465954,62134.360239576614,DL
98075,2019-11-30,2020-11-30,2021-10-31,timemixer,38039.38127390885,46573.569999288935,DL
98075,2019-12-31,2020-12-31,2021-11-30,timemixer,50118.39525008283,55934.32207699668,DL
98075,2020-01-31,2021-01-31,2021-12-31,dcrnn,48846.10853726397,60253.314480103916,spatial_temporal
98075,2020-02-29,2021-02-28,2022-01-31,dcrnn,47554.044512194196,77565.88597638709,spatial_temporal
98075,2020-03-31,2021-03-31,2022-02-28,timemixer,67692.91731258958,122948.23210335562,DL
98075,2020-04-30,2021-04-30,2022-03-31,timemixer,95063.92313766321,132114.85015665172,DL
98075,2020-05-31,2021-05-31,2022-04-30,timemixer,93950.09036129568,113859.09031000486,DL
98075,2020-06-30,2021-06-30,2022-05-31,timemixer,77070.23074410745,102215.83297333178,DL
98075,2020-07-31,2021-07-31,2022-06-30,itransformer,96194.85082010306,127744.3335548181,DL
98075,2020-08-31,2021-08-31,2022-07-31,itransformer,97348.34821704628,135488.06780588967,DL
98075,2020-09-30,2021-09-30,2022-08-31,itransformer,115853.33105161645,141602.03299247177,DL
98075,2020-10-31,2021-10-31,2022-09-30,d2stgnn,125785.59602749081,158699.33192542128,spatial_temporal
98075,2020-11-30,2021-11-30,2022-10-31,d2stgnn,110574.33032126179,149115.0254369284,spatial_temporal
98075,2020-12-31,2021-12-31,2022-11-30,d2stgnn,103466.29001599323,120089.524049548,spatial_temporal
98075,2021-01-31,2022-01-31,2022-12-31,timemixer,104552.88612693183,142359.11084186137,DL
98075,2021-02-28,2022-02-28,2023-01-31,timemixer,112270.72465189698,141582.99089972448,DL
98075,2021-03-31,2022-03-31,2023-02-28,timemixer,113988.98150951916,137839.98231425995,DL
98075,2021-04-30,2022-04-30,2023-03-31,timemixer,80122.9321898172,94195.38193830321,DL
98075,2021-05-31,2022-05-31,2023-04-30,timemixer,57447.452794777615,90661.96333336542,DL
98075,2021-06-30,2022-06-30,2023-05-31,timemixer,70172.9074570819,86356.58475579572,DL
98075,2021-07-31,2022-07-31,2023-06-30,chronos2_zero,81127.39770635507,101744.0915312129,foundation
98075,2021-08-31,2022-08-31,2023-07-31,stgformer,83302.91804869099,99841.7086862636,spatial_temporal
98075,2021-09-30,2022-09-30,2023-08-31,timemixer,77059.25772667961,94834.64318547628,DL
98075,2021-10-31,2022-10-31,2023-09-30,graph_wavenet,81973.97850030092,96392.17095402606,spatial_temporal
98075,2021-11-30,2022-11-30,2023-10-31,graph_wavenet,79570.21265970122,91930.42849709069,spatial_temporal
98075,2021-12-31,2022-12-31,2023-11-30,dcrnn,89014.2825094036,106260.71926034895,spatial_temporal
98075,2022-12-31,2023-12-31,2024-11-30,itransformer,51799.90263777791,60590.4411792332,DL
98075,2023-01-31,2024-01-31,2024-12-31,itransformer,69820.6962393357,87641.3572003151,DL
98075,2024-01-31,2025-01-31,2025-12-31,timesfm_zero,103154.22827216226,133539.44678158552,foundation
98075,2024-02-29,2025-02-28,2026-01-31,timesfm_zero,121409.8670569199,144704.14460453214,foundation
98075,2024-03-31,2025-03-31,2026-02-28,timesfm_zero,107758.93387147319,137848.27779174584,foundation
98075,2024-04-30,2025-04-30,2026-03-31,stgcn,118415.66953228558,137114.2090490402,spatial_temporal
98075,2024-05-31,2025-05-31,2026-04-30,stgcn,100040.1384693795,118701.78359350486,spatial_temporal
98075,2024-06-30,2025-06-30,2026-05-31,stgcn,81232.78566366462,96737.92598180597,spatial_temporal
98075,2024-07-31,2025-07-31,2026-06-30,stgcn,77052.0147205541,82975.31347287698,spatial_temporal
98075,2024-08-31,2025-08-31,2026-07-31,stgcn,65388.260081479115,89059.91629646649,spatial_temporal
98077,2016-03-31,2017-03-31,2018-02-28,chronos2_zero,36291.190264471625,41103.088464200126,foundation
98077,2016-04-30,2017-04-30,2018-03-31,chronos2_zero,28945.55744089389,39230.79069496408,foundation
98077,2016-05-31,2017-05-31,2018-04-30,itransformer,27386.739308716515,34362.31625207539,DL
98077,2016-06-30,2017-06-30,2018-05-31,itransformer,36303.59976154143,48748.08045990754,DL
98077,2016-07-31,2017-07-31,2018-06-30,itransformer,32408.10535030259,43890.87294336148,DL
98077,2016-08-31,2017-08-31,2018-07-31,itransformer,44880.15433712572,53991.20974944064,DL
98077,2016-09-30,2017-09-30,2018-08-31,timemixer,39298.11701982437,47762.97741597906,DL
98077,2016-10-31,2017-10-31,2018-09-30,stgcn,33956.50115257699,40624.453562461575,spatial_temporal
98077,2016-11-30,2017-11-30,2018-10-31,itransformer,31151.85943418776,34913.04398212241,DL
98077,2016-12-31,2017-12-31,2018-11-30,itransformer,26073.77626085884,34674.68821078153,DL
98077,2017-01-31,2018-01-31,2018-12-31,itransformer,33517.609924445474,38818.84841542144,DL
98077,2017-02-28,2018-02-28,2019-01-31,timesfm_zero,36685.23124090338,51990.86797572894,foundation
98077,2017-03-31,2018-03-31,2019-02-28,itransformer,42751.96172321996,46196.4577059643,DL
98077,2017-04-30,2018-04-30,2019-03-31,patchtst,39503.28421108642,42794.93354939786,DL
98077,2017-05-31,2018-05-31,2019-04-30,itransformer,38911.179726296374,42898.86592258817,DL
98077,2017-06-30,2018-06-30,2019-05-31,timesfm_zero,39585.990344910104,56804.21046612698,foundation
98077,2017-07-31,2018-07-31,2019-06-30,timesfm_zero,41071.698877032824,52933.767732411034,foundation
98077,2017-08-31,2018-08-31,2019-07-31,timemixer,39749.13105322855,48252.3809860132,DL
98077,2017-09-30,2018-09-30,2019-08-31,dlinear,39413.35497797871,47495.435392230116,DL
98077,2017-10-31,2018-10-31,2019-09-30,d2stgnn,42765.55863821107,53490.58815324296,spatial_temporal
98077,2017-11-30,2018-11-30,2019-10-31,dlinear,46630.393741437845,61195.58139003249,DL
98077,2017-12-31,2018-12-31,2019-11-30,stgformer,49667.14854063987,61871.22714265707,spatial_temporal
98077,2018-01-31,2019-01-31,2019-12-31,dlinear,47069.59497138305,68485.52401754473,DL
98077,2018-02-28,2019-02-28,2020-01-31,dlinear,48313.907697605864,60041.16249737835,DL
98077,2018-03-31,2019-03-31,2020-02-29,dlinear,40493.92079799369,47294.07328790323,DL
98077,2018-04-30,2019-04-30,2020-03-31,itransformer,39273.704075014626,57155.91992234448,DL
98077,2018-05-31,2019-05-31,2020-04-30,dcrnn,45194.45479412945,64738.9038623823,spatial_temporal
98077,2018-06-30,2019-06-30,2020-05-31,graph_wavenet,53053.59137967368,68051.51981524586,spatial_temporal
98077,2018-07-31,2019-07-31,2020-06-30,graph_wavenet,46311.79103651217,60142.58425544459,spatial_temporal
98077,2018-08-31,2019-08-31,2020-07-31,stgcn,43473.409965721636,54148.394857466374,spatial_temporal
98077,2018-09-30,2019-09-30,2020-08-31,stgcn,30648.4104949506,39906.03560297421,spatial_temporal
98077,2018-10-31,2019-10-31,2020-09-30,patchtst,27559.371335551336,32326.950420664743,DL
98077,2018-11-30,2019-11-30,2020-10-31,patchtst,34252.63669038242,40204.78637845439,DL
98077,2018-12-31,2019-12-31,2020-11-30,patchtst,34296.151365161444,40301.38925004586,DL
98077,2019-01-31,2020-01-31,2020-12-31,dcrnn,32962.34034073604,45900.234828973415,spatial_temporal
98077,2019-02-28,2020-02-29,2021-01-31,patchtst,37711.9279115802,52214.075271375375,DL
98077,2019-03-31,2020-03-31,2021-02-28,patchtst,40155.69633529831,51565.90359209713,DL
98077,2019-04-30,2020-04-30,2021-03-31,d2stgnn,48639.58901157434,67476.93981383584,spatial_temporal
98077,2019-05-31,2020-05-31,2021-04-30,d2stgnn,40578.80638974136,54666.74993350763,spatial_temporal
98077,2019-06-30,2020-06-30,2021-05-31,d2stgnn,45320.94650135225,62509.16414867516,spatial_temporal
98077,2019-07-31,2020-07-31,2021-06-30,d2stgnn,42846.16423550432,58912.87286706576,spatial_temporal
98077,2019-08-31,2020-08-31,2021-07-31,stgformer,45359.26929551339,57300.48227163392,spatial_temporal
98077,2019-09-30,2020-09-30,2021-08-31,d2stgnn,42925.89525519414,49329.081339154596,spatial_temporal
98077,2019-10-31,2020-10-31,2021-09-30,dcrnn,42948.30113513322,56260.62551045851,spatial_temporal
98077,2019-11-30,2020-11-30,2021-10-31,stgformer,44210.62586623678,50940.63119131177,spatial_temporal
98077,2019-12-31,2020-12-31,2021-11-30,stgformer,40264.393000318996,50502.42936576088,spatial_temporal
98077,2020-01-31,2021-01-31,2021-12-31,stgformer,44297.36702800309,55637.565050539975,spatial_temporal
98077,2020-02-29,2021-02-28,2022-01-31,dcrnn,38517.83536336317,56435.5078844772,spatial_temporal
98077,2020-03-31,2021-03-31,2022-02-28,dcrnn,27434.0050617497,32735.4546798684,spatial_temporal
98077,2020-04-30,2021-04-30,2022-03-31,stgformer,71528.14267718547,133830.97547623512,spatial_temporal
98077,2020-05-31,2021-05-31,2022-04-30,d2stgnn,99192.24633052557,164681.9387642108,spatial_temporal
98077,2020-06-30,2021-06-30,2022-05-31,d2stgnn,130825.08273061313,183900.2133947042,spatial_temporal
98077,2020-07-31,2021-07-31,2022-06-30,itransformer,140702.67425083756,201470.66831371433,DL
98077,2020-08-31,2021-08-31,2022-07-31,timemixer,132787.56277360464,180411.51597917333,DL
98077,2020-09-30,2021-09-30,2022-08-31,timemixer,154964.16077284166,201866.4257645189,DL
98077,2020-10-31,2021-10-31,2022-09-30,d2stgnn,141223.32911918734,195651.237018072,spatial_temporal
98077,2020-11-30,2021-11-30,2022-10-31,d2stgnn,155900.4182474568,203932.06046630075,spatial_temporal
98077,2020-12-31,2021-12-31,2022-11-30,d2stgnn,167506.64598797815,205128.9277756903,spatial_temporal
98077,2021-01-31,2022-01-31,2022-12-31,d2stgnn,149555.795462086,191729.56189512234,spatial_temporal
98077,2021-02-28,2022-02-28,2023-01-31,d2stgnn,145174.72089265098,189058.96703580377,spatial_temporal
98077,2021-03-31,2022-03-31,2023-02-28,d2stgnn,135485.79696494856,165835.53922293978,spatial_temporal
98077,2021-04-30,2022-04-30,2023-03-31,d2stgnn,129081.8865937796,140877.5835854962,spatial_temporal
98077,2021-05-31,2022-05-31,2023-04-30,timesfm_zero,96982.42307472815,115289.03038663973,foundation
98077,2021-06-30,2022-06-30,2023-05-31,patchtst,101076.43303082291,128726.92608907746,DL
98077,2021-07-31,2022-07-31,2023-06-30,timemixer,70446.81342382153,100528.22472130532,DL
98077,2021-08-31,2022-08-31,2023-07-31,patchtst,79552.7813512832,97170.74998422338,DL
98077,2021-09-30,2022-09-30,2023-08-31,timemixer,50542.96618615425,63000.90372850523,DL
98077,2021-10-31,2022-10-31,2023-09-30,chronos2_zero,35444.879055545294,43036.51688524283,foundation
98077,2021-11-30,2022-11-30,2023-10-31,graph_wavenet,31769.066742756346,45491.46088477482,spatial_temporal
98077,2021-12-31,2022-12-31,2023-11-30,graph_wavenet,34445.16827593043,43995.712989405794,spatial_temporal
98077,2022-12-31,2023-12-31,2024-11-30,d2stgnn,90876.08596765737,112664.30180531669,spatial_temporal
98077,2023-01-31,2024-01-31,2024-12-31,dlinear,80341.03426977276,94141.77613840955,DL
98077,2024-01-31,2025-01-31,2025-12-31,timesfm_zero,68454.89961639479,83818.58202044449,foundation
98077,2024-02-29,2025-02-28,2026-01-31,timesfm_zero,83235.20543863006,99854.91729974412,foundation
98077,2024-03-31,2025-03-31,2026-02-28,chronos2_zero,71882.69282426905,84094.43877788122,foundation
98077,2024-04-30,2025-04-30,2026-03-31,graph_wavenet,72366.91864885984,89101.51479336,spatial_temporal
98077,2024-05-31,2025-05-31,2026-04-30,timesfm_zero,79251.11613871976,93073.64642278498,foundation
98077,2024-06-30,2025-06-30,2026-05-31,timemixer,61222.76457718257,78890.36699136728,DL
98077,2024-07-31,2025-07-31,2026-06-30,graph_wavenet,45162.87384753682,56118.21253840462,spatial_temporal
98077,2024-08-31,2025-08-31,2026-07-31,patchtst,48700.950517496305,58700.433337294446,DL
